entry_ts,side,entry_price,exit_price,exit_ts,stop_price,r_multiple,tags,dir,points,dollars,R,trading_date,entry_time,prev_poc,prev_val,prev_vah,prev_high,prev_low,prev_session,day_open,midnight_open
2026-02-04 11:54:00-05:00,buy,20627.95328779964,20616.24902867708,,20597.95328779964,,,1.0,-11.704259122558142,-234.08518245116284,-0.39014197075193807,2026-02-04,11:54:00,20602.25,20594.75,20628.25,20636.56626368529,20550.78722982699,2026-02-03,20556.019216002056,20595.053407194413
2026-02-04 13:47:00-05:00,buy,20617.39751099096,20598.82502806357,,20587.39751099096,,,1.0,-18.5724829273895,-371.44965854779,-0.6190827642463167,2026-02-04,13:47:00,20602.25,20594.75,20628.25,20636.56626368529,20550.78722982699,2026-02-03,20556.019216002056,20595.053407194413
2026-02-04 14:58:00-05:00,buy,20611.57945312128,20611.742769843146,,20581.57945312128,,,1.0,0.1633167218642484,3.266334437284968,0.00544389072880828,2026-02-04,14:58:00,20602.25,20594.75,20628.25,20636.56626368529,20550.78722982699,2026-02-03,20556.019216002056,20595.053407194413
2026-02-04 15:54:00-05:00,sell,20616.7602105459,20634.31665879012,,20646.7602105459,,,-1.0,-17.55644824422052,-351.1289648844104,-0.5852149414740173,2026-02-04,15:54:00,20602.25,20594.75,20628.25,20636.56626368529,20550.78722982699,2026-02-03,20556.019216002056,20595.053407194413
2026-02-05 10:32:00-05:00,buy,20633.766801604856,20638.81009801316,,20603.766801604856,,,1.0,5.043296408304741,100.86592816609482,0.1681098802768247,2026-02-05,10:32:00,20605.75,20572.25,20618.25,20641.704716726617,20552.65930769956,2026-02-04,20608.587774853226,20617.873999912936
2026-02-05 11:43:00-05:00,buy,20637.24509929506,20619.778210790413,,20607.24509929506,,,1.0,-17.466888504648523,-349.33777009297046,-0.5822296168216174,2026-02-05,11:43:00,20605.75,20572.25,20618.25,20641.704716726617,20552.65930769956,2026-02-04,20608.587774853226,20617.873999912936
2026-02-05 12:09:00-05:00,sell,20638.09467409716,20632.883909128177,,20668.09467409716,,,-1.0,5.210764968982403,104.21529937964806,0.17369216563274675,2026-02-05,12:09:00,20605.75,20572.25,20618.25,20641.704716726617,20552.65930769956,2026-02-04,20608.587774853226,20617.873999912936
2026-02-05 12:34:00-05:00,sell,20643.30067386321,20652.37088943188,,20673.30067386321,,,-1.0,-9.070215568670392,-181.40431137340784,-0.3023405189556797,2026-02-05,12:34:00,20605.75,20572.25,20618.25,20641.704716726617,20552.65930769956,2026-02-04,20608.587774853226,20617.873999912936
2026-02-05 14:25:00-05:00,buy,20647.72779268803,20620.201449215358,,20617.72779268803,,,1.0,-27.526343472673034,-550.5268694534607,-0.9175447824224344,2026-02-05,14:25:00,20605.75,20572.25,20618.25,20641.704716726617,20552.65930769956,2026-02-04,20608.587774853226,20617.873999912936
2026-02-05 15:52:00-05:00,sell,20662.41367349584,20648.23278731568,,20692.41367349584,,,-1.0,14.180886180161906,283.6177236032381,0.47269620600539686,2026-02-05,15:52:00,20605.75,20572.25,20618.25,20641.704716726617,20552.65930769956,2026-02-04,20608.587774853226,20617.873999912936
2026-02-06 13:12:00-05:00,sell,20707.527506723447,20695.51463123407,,20737.527506723447,,,-1.0,12.01287548937762,240.2575097875524,0.400429182979254,2026-02-06,13:12:00,20631.0,20611.0,20650.5,20671.07610394393,20582.73700807609,2026-02-05,20668.17952900455,20692.479235150902
2026-02-07 11:43:00-05:00,sell,20732.94132453844,20709.16179956375,,20762.94132453844,,,-1.0,23.779524974688684,475.5904994937737,0.7926508324896228,2026-02-07,11:43:00,20694.25,20687.75,20703.25,20716.74893548986,20663.494769196423,2026-02-06,20692.772242186355,20719.755688853933
2026-02-07 13:51:00-05:00,sell,20718.96243631786,20711.68200998903,,20748.96243631786,,,-1.0,7.280426328830799,145.608526576616,0.2426808776276933,2026-02-07,13:51:00,20694.25,20687.75,20703.25,20716.74893548986,20663.494769196423,2026-02-06,20692.772242186355,20719.755688853933
2026-02-08 14:03:00-05:00,buy,20715.461671118333,20696.490623590344,,20685.461671118333,,,1.0,-18.971047527989867,-379.42095055979735,-0.6323682509329955,2026-02-08,14:03:00,20718.0,20710.5,20729.0,20741.18858163416,20687.38831142556,2026-02-07,20700.05187116116,20704.665963393218
2026-02-08 15:18:00-05:00,sell,20725.62782830085,20745.135207143467,,20755.62782830085,,,-1.0,-19.507378842616163,-390.14757685232325,-0.6502459614205388,2026-02-08,15:18:00,20718.0,20710.5,20729.0,20741.18858163416,20687.38831142556,2026-02-07,20700.05187116116,20704.665963393218
2026-02-09 10:18:00-05:00,sell,20767.975726069984,20698.120900132275,,20797.975726069984,,,-1.0,69.85482593770939,1397.0965187541879,2.3284941979236464,2026-02-09,10:18:00,20719.5,20699.5,20728.5,20742.829587119824,20677.265963757472,2026-02-08,20741.34691894502,20737.55061720379
2026-02-09 13:51:00-05:00,sell,20754.17107073168,20740.064693783672,,20784.17107073168,,,-1.0,14.10637694800971,282.1275389601942,0.47021256493365704,2026-02-09,13:51:00,20719.5,20699.5,20728.5,20742.829587119824,20677.265963757472,2026-02-08,20741.34691894502,20737.55061720379
2026-02-10 11:58:00-05:00,sell,20755.19825669199,20754.701757733757,,20785.19825669199,,,-1.0,0.4964989582331327,9.929979164662655,0.016549965274437757,2026-02-10,11:58:00,20765.75,20737.75,20774.25,20778.46935815828,20715.16442900077,2026-02-09,20767.89509802582,20774.274482861405
2026-02-10 15:44:00-05:00,buy,20774.365872113885,20784.45746514242,,20744.365872113885,,,1.0,10.09159302853368,201.8318605706736,0.33638643428445597,2026-02-10,15:44:00,20765.75,20737.75,20774.25,20778.46935815828,20715.16442900077,2026-02-09,20767.89509802582,20774.274482861405
2026-02-11 09:32:00-05:00,buy,20788.778874253712,20798.9897554588,,20758.778874253712,,,1.0,10.21088120508648,204.2176241017296,0.340362706836216,2026-02-11,09:32:00,20767.25,20754.75,20778.25,20806.678523565,20746.47889515866,2026-02-10,20785.255372109197,20801.161378805675
2026-02-11 15:38:00-05:00,buy,20816.270375171247,20796.9561169822,,20786.270375171247,,,1.0,-19.314258189046086,-386.2851637809217,-0.6438086063015362,2026-02-11,15:38:00,20767.25,20754.75,20778.25,20806.678523565,20746.47889515866,2026-02-10,20785.255372109197,20801.161378805675
2026-02-12 11:14:00-05:00,buy,20745.51755074902,20785.457361948196,,20715.51755074902,,,1.0,39.93981119917589,798.7962239835178,1.3313270399725297,2026-02-12,11:14:00,20786.75,20770.75,20813.25,20824.002827331344,20747.75229185538,2026-02-11,20806.29554435483,20796.8484389999
2026-02-12 14:24:00-05:00,sell,20741.56172045707,20714.64974330815,,20771.56172045707,,,-1.0,26.911977148920414,538.2395429784083,0.8970659049640138,2026-02-12,14:24:00,20786.75,20770.75,20813.25,20824.002827331344,20747.75229185538,2026-02-11,20806.29554435483,20796.8484389999
2026-02-13 09:39:00-05:00,sell,20741.23687612745,20717.01645254093,,20771.23687612745,,,-1.0,24.220423586517427,484.40847173034854,0.8073474528839142,2026-02-13,09:39:00,20749.5,20734.5,20792.5,20830.021299148484,20734.457484265804,2026-02-12,20754.489822561656,20757.6237711486
2026-02-13 11:55:00-05:00,buy,20730.94681366998,20708.63527381849,,20700.94681366998,,,1.0,-22.311539851489215,-446.2307970297843,-0.7437179950496405,2026-02-13,11:55:00,20749.5,20734.5,20792.5,20830.021299148484,20734.457484265804,2026-02-12,20754.489822561656,20757.6237711486
2026-02-13 13:15:00-05:00,buy,20733.36646442519,20699.832812113807,,20703.36646442519,,,1.0,-33.533652311383776,-670.6730462276755,-1.117788410379459,2026-02-13,13:15:00,20749.5,20734.5,20792.5,20830.021299148484,20734.457484265804,2026-02-12,20754.489822561656,20757.6237711486
2026-02-14 12:06:00-05:00,buy,20755.85063389275,20721.674428708964,,20725.85063389275,,,1.0,-34.176205183786806,-683.5241036757361,-1.1392068394595602,2026-02-14,12:06:00,20752.0,20736.5,20759.5,20773.96888132547,20719.21350049267,2026-02-13,20752.28826718639,20763.767699428143
2026-02-14 12:34:00-05:00,buy,20745.19439782444,20736.419485071776,,20715.19439782444,,,1.0,-8.774912752665841,-175.49825505331683,-0.292497091755528,2026-02-14,12:34:00,20752.0,20736.5,20759.5,20773.96888132547,20719.21350049267,2026-02-13,20752.28826718639,20763.767699428143
2026-02-14 13:53:00-05:00,buy,20748.82449408521,20756.51096807966,,20718.82449408521,,,1.0,7.686473994450353,153.72947988900705,0.25621579981501175,2026-02-14,13:53:00,20752.0,20736.5,20759.5,20773.96888132547,20719.21350049267,2026-02-13,20752.28826718639,20763.767699428143
2026-02-14 13:58:00-05:00,buy,20747.34732751613,20778.95747294748,,20717.34732751613,,,1.0,31.610145431350247,632.202908627005,1.0536715143783415,2026-02-14,13:58:00,20752.0,20736.5,20759.5,20773.96888132547,20719.21350049267,2026-02-13,20752.28826718639,20763.767699428143
2026-02-15 09:44:00-05:00,sell,20703.83907224937,20726.388961946195,,20733.83907224937,,,-1.0,-22.54988969682381,-450.9977939364762,-0.751662989894127,2026-02-15,09:44:00,20759.0,20748.0,20774.0,20797.65170657953,20738.15142742534,2026-02-14,20748.21680971,20708.681851423135
2026-02-15 10:35:00-05:00,buy,20702.615037167627,20697.91477542523,,20672.615037167627,,,1.0,-4.700261742396833,-94.00523484793666,-0.15667539141322778,2026-02-15,10:35:00,20759.0,20748.0,20774.0,20797.65170657953,20738.15142742534,2026-02-14,20748.21680971,20708.681851423135
2026-02-16 12:17:00-05:00,buy,20759.734741161945,20747.923224989663,,20729.734741161945,,,1.0,-11.8115161722817,-236.23032344563399,-0.3937172057427233,2026-02-16,12:17:00,20704.75,20694.75,20714.25,20758.06448015165,20686.10628845492,2026-02-15,20697.26867861348,20721.8424072296
2026-02-16 12:20:00-05:00,buy,20761.25642139401,20768.099474818428,,20731.25642139401,,,1.0,6.843053424418031,136.86106848836062,0.22810178081393437,2026-02-16,12:20:00,20704.75,20694.75,20714.25,20758.06448015165,20686.10628845492,2026-02-15,20697.26867861348,20721.8424072296
2026-02-16 15:13:00-05:00,buy,20760.488537439483,20746.914454870315,,20730.488537439483,,,1.0,-13.57408256916824,-271.4816513833648,-0.45246941897227466,2026-02-16,15:13:00,20704.75,20694.75,20714.25,20758.06448015165,20686.10628845492,2026-02-15,20697.26867861348,20721.8424072296
2026-02-17 10:46:00-05:00,buy,20776.98655870364,20780.04026079125,,20746.98655870364,,,1.0,3.0537020876108727,61.074041752217454,0.10179006958702909,2026-02-17,10:46:00,20722.5,20709.0,20743.5,20766.470163000668,20694.31408197727,2026-02-16,20760.0079937036,20760.617226818445
2026-02-18 13:55:00-05:00,sell,20815.48659004353,20826.365643752077,,20845.48659004353,,,-1.0,-10.879053708547872,-217.58107417095744,-0.3626351236182624,2026-02-18,13:55:00,20747.75,20743.75,20772.75,20790.431484041525,20729.752758831863,2026-02-17,20770.12740927328,20770.944926357824
2026-02-20 11:08:00-05:00,sell,20906.687316826577,20880.47115352801,,20936.687316826577,,,-1.0,26.216163298566244,524.3232659713249,0.8738721099522081,2026-02-20,11:08:00,20863.0,20837.0,20878.5,20883.475267010843,20802.960786240845,2026-02-19,20877.670810266376,20904.72074038779
2026-02-20 11:11:00-05:00,sell,20908.082340526915,20897.15731601366,,20938.082340526915,,,-1.0,10.925024513253447,218.50049026506895,0.36416748377511493,2026-02-20,11:11:00,20863.0,20837.0,20878.5,20883.475267010843,20802.960786240845,2026-02-19,20877.670810266376,20904.72074038779
2026-02-20 14:21:00-05:00,sell,20888.54872036432,20836.71600874843,,20918.54872036432,,,-1.0,51.83271161589073,1036.6542323178146,1.7277570538630243,2026-02-20,14:21:00,20863.0,20837.0,20878.5,20883.475267010843,20802.960786240845,2026-02-19,20877.670810266376,20904.72074038779
2026-02-21 12:27:00-05:00,sell,20875.49274244252,20892.752483715263,,20905.49274244252,,,-1.0,-17.259741272744577,-345.19482545489154,-0.5753247090914859,2026-02-21,12:27:00,20909.75,20896.25,20919.75,20928.141055923086,20867.50727048328,2026-02-20,20881.856833281752,20892.840795023178
2026-02-21 14:23:00-05:00,buy,20875.373587929364,20912.074843158403,,20845.373587929364,,,1.0,36.701255229039816,734.0251045807963,1.2233751743013273,2026-02-21,14:23:00,20909.75,20896.25,20919.75,20928.141055923086,20867.50727048328,2026-02-20,20881.856833281752,20892.840795023178
2026-02-22 10:05:00-05:00,buy,20882.914647956768,20869.211887906487,,20852.914647956768,,,1.0,-13.70276005028063,-274.0552010056126,-0.4567586683426877,2026-02-22,10:05:00,20883.5,20874.5,20889.0,20899.364373212757,20856.28569100371,2026-02-21,20874.258794700592,20873.886980574203
2026-02-22 10:44:00-05:00,buy,20877.23256370548,20906.50633924,,20847.23256370548,,,1.0,29.27377553452243,585.4755106904486,0.9757925178174143,2026-02-22,10:44:00,20883.5,20874.5,20889.0,20899.364373212757,20856.28569100371,2026-02-21,20874.258794700592,20873.886980574203
2026-02-22 11:23:00-05:00,buy,20881.904213625174,20905.9348288377,,20851.904213625174,,,1.0,24.030615212526754,480.6123042505351,0.8010205070842251,2026-02-22,11:23:00,20883.5,20874.5,20889.0,20899.364373212757,20856.28569100371,2026-02-21,20874.258794700592,20873.886980574203
2026-02-22 12:12:00-05:00,sell,20899.48865043866,20872.227860061063,,20929.48865043866,,,-1.0,27.260790377597004,545.2158075519401,0.9086930125865668,2026-02-22,12:12:00,20883.5,20874.5,20889.0,20899.364373212757,20856.28569100371,2026-02-21,20874.258794700592,20873.886980574203
2026-02-22 13:46:00-05:00,sell,20908.431241697745,20912.32588382658,,20938.431241697745,,,-1.0,-3.8946421288346755,-77.89284257669351,-0.12982140429448918,2026-02-22,13:46:00,20883.5,20874.5,20889.0,20899.364373212757,20856.28569100371,2026-02-21,20874.258794700592,20873.886980574203
2026-02-22 15:50:00-05:00,sell,20915.037971620142,20915.46325545277,,20945.037971620142,,,-1.0,-0.42528383262833813,-8.505676652566763,-0.014176127754277937,2026-02-22,15:50:00,20883.5,20874.5,20889.0,20899.364373212757,20856.28569100371,2026-02-21,20874.258794700592,20873.886980574203
2026-02-23 09:52:00-05:00,buy,20929.58037773085,20939.486893514844,,20899.58037773085,,,1.0,9.90651578399411,198.1303156798822,0.33021719279980366,2026-02-23,09:52:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-23 10:05:00-05:00,buy,20922.74736318777,20913.0996380846,,20892.74736318777,,,1.0,-9.64772510316834,-192.95450206336682,-0.321590836772278,2026-02-23,10:05:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-23 12:00:00-05:00,buy,20929.88620757167,20915.515571183147,,20899.88620757167,,,1.0,-14.370636388524872,-287.41272777049744,-0.47902121295082906,2026-02-23,12:00:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-23 12:11:00-05:00,sell,20926.922431430383,20924.00128150705,,20956.922431430383,,,-1.0,2.9211499233315408,58.422998466630816,0.09737166411105136,2026-02-23,12:11:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-23 13:03:00-05:00,buy,20917.630700528207,20931.572862404948,,20887.630700528207,,,1.0,13.942161876741011,278.8432375348202,0.4647387292247004,2026-02-23,13:03:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-23 13:59:00-05:00,sell,20910.12173701476,20911.55626348476,,20940.12173701476,,,-1.0,-1.4345264699986728,-28.690529399973457,-0.04781754899995576,2026-02-23,13:59:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-23 15:23:00-05:00,sell,20925.16875599633,20937.515957964624,,20955.16875599633,,,-1.0,-12.347201968295849,-246.94403936591698,-0.41157339894319495,2026-02-23,15:23:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-23 15:40:00-05:00,buy,20916.523827145724,20951.657649694906,,20886.523827145724,,,1.0,35.13382254918179,702.6764509836357,1.1711274183060596,2026-02-23,15:40:00,20879.5,20869.0,20887.5,20921.92920050513,20859.348858864018,2026-02-22,20915.449599109543,20933.72009020993
2026-02-24 15:21:00-05:00,buy,20924.912239399524,20938.754029345702,,20894.912239399524,,,1.0,13.841789946178324,276.8357989235665,0.4613929982059441,2026-02-24,15:21:00,20922.0,20914.5,20937.0,20958.91728902547,20902.75140953632,2026-02-23,20917.266383021182,20913.01887394273
2026-02-25 09:53:00-05:00,sell,20951.618298313,20990.38237144508,,20981.618298313,,,-1.0,-38.76407313208256,-775.2814626416512,-1.2921357710694186,2026-02-25,09:53:00,20908.75,20903.25,20918.75,20937.361247214285,20887.508709172336,2026-02-24,20927.07332266647,20930.6239181805
2026-02-25 11:24:00-05:00,buy,20947.744748258832,20940.094891087967,,20917.744748258832,,,1.0,-7.649857170865289,-152.99714341730578,-0.25499523902884297,2026-02-25,11:24:00,20908.75,20903.25,20918.75,20937.361247214285,20887.508709172336,2026-02-24,20927.07332266647,20930.6239181805
2026-02-25 11:59:00-05:00,buy,20947.68296554993,20929.21230494723,,20917.68296554993,,,1.0,-18.470660602702992,-369.41321205405984,-0.6156886867567664,2026-02-25,11:59:00,20908.75,20903.25,20918.75,20937.361247214285,20887.508709172336,2026-02-24,20927.07332266647,20930.6239181805
2026-02-25 14:12:00-05:00,sell,20944.32500525065,20940.55051133185,,20974.32500525065,,,-1.0,3.774493918797816,75.48987837595632,0.1258164639599272,2026-02-25,14:12:00,20908.75,20903.25,20918.75,20937.361247214285,20887.508709172336,2026-02-24,20927.07332266647,20930.6239181805
2026-02-25 14:19:00-05:00,sell,20946.990908135125,20954.994096162205,,20976.990908135125,,,-1.0,-8.003188027079887,-160.06376054159773,-0.26677293423599624,2026-02-25,14:19:00,20908.75,20903.25,20918.75,20937.361247214285,20887.508709172336,2026-02-24,20927.07332266647,20930.6239181805
2026-02-26 14:15:00-05:00,sell,20995.2925974131,20992.947309122308,,21025.2925974131,,,-1.0,2.345288290791359,46.90576581582718,0.07817627635971197,2026-02-26,14:15:00,20946.0,20935.0,20952.5,20958.22776821261,20917.72503623802,2026-02-25,20947.614694128217,20930.481248356984
2026-02-26 15:07:00-05:00,buy,20990.61881286976,20954.64450746028,,20960.61881286976,,,1.0,-35.97430540947971,-719.4861081895942,-1.1991435136493238,2026-02-26,15:07:00,20946.0,20935.0,20952.5,20958.22776821261,20917.72503623802,2026-02-25,20947.614694128217,20930.481248356984
2026-02-27 11:55:00-05:00,buy,20960.67122456608,20998.45309206469,,20930.67122456608,,,1.0,37.78186749861197,755.6373499722395,1.2593955832870658,2026-02-27,11:55:00,20931.5,20918.0,20970.0,21001.79703496882,20917.825424362203,2026-02-26,20976.873838814536,20970.75235555254
2026-02-28 09:35:00-05:00,sell,20979.97307849093,20975.59916091495,,21009.97307849093,,,-1.0,4.373917575980158,87.47835151960317,0.14579725253267195,2026-02-28,09:35:00,20967.5,20955.5,20973.5,20985.24117810749,20929.285520568206,2026-02-27,20949.836790222795,20964.69141059467
2026-02-28 09:58:00-05:00,sell,20972.724474110568,20967.167055412232,,21002.724474110568,,,-1.0,5.557418698335823,111.14837396671646,0.18524728994452744,2026-02-28,09:58:00,20967.5,20955.5,20973.5,20985.24117810749,20929.285520568206,2026-02-27,20949.836790222795,20964.69141059467
2026-02-28 10:04:00-05:00,sell,20974.283791017504,20949.970175050068,,21004.283791017504,,,-1.0,24.313615967435908,486.27231934871816,0.8104538655811969,2026-02-28,10:04:00,20967.5,20955.5,20973.5,20985.24117810749,20929.285520568206,2026-02-27,20949.836790222795,20964.69141059467
2026-02-28 10:46:00-05:00,buy,20966.95614703656,20969.45588754571,,20936.95614703656,,,1.0,2.499740509152616,49.99481018305232,0.08332468363842054,2026-02-28,10:46:00,20967.5,20955.5,20973.5,20985.24117810749,20929.285520568206,2026-02-27,20949.836790222795,20964.69141059467
2026-02-28 13:19:00-05:00,sell,20954.694349445883,20972.311896027542,,20984.694349445883,,,-1.0,-17.617546581659553,-352.35093163319107,-0.5872515527219851,2026-02-28,13:19:00,20967.5,20955.5,20973.5,20985.24117810749,20929.285520568206,2026-02-27,20949.836790222795,20964.69141059467
2026-03-01 10:08:00-05:00,buy,20907.8062103758,20885.313619579985,,20877.8062103758,,,1.0,-22.492590795813157,-449.85181591626315,-0.7497530265271053,2026-03-01,10:08:00,20970.25,20959.25,20982.75,20997.58243944044,20940.747807256164,2026-02-28,20967.694428940544,20927.924781866728
2026-03-01 13:59:00-05:00,buy,20894.774744812792,20906.61300972657,,20864.774744812792,,,1.0,11.838264913778403,236.76529827556806,0.3946088304592801,2026-03-01,13:59:00,20970.25,20959.25,20982.75,20997.58243944044,20940.747807256164,2026-02-28,20967.694428940544,20927.924781866728
2026-03-02 15:29:00-05:00,buy,20858.435571051417,20856.088797980912,,20828.435571051417,,,1.0,-2.346773070505151,-46.93546141010302,-0.07822576901683836,2026-03-02,15:29:00,20909.75,20888.75,20933.75,20978.883540858893,20881.961051270177,2026-03-01,20887.55173369887,20891.42430476873
2026-03-03 10:04:00-05:00,sell,20947.78373600954,20942.88910647252,,20977.78373600954,,,-1.0,4.894629537018773,97.89259074037545,0.16315431790062576,2026-03-03,10:04:00,20863.25,20852.75,20876.25,20895.22180336447,20835.750589462084,2026-03-02,20860.225278685408,20912.880787177328
2026-03-03 11:25:00-05:00,buy,20944.38902025873,20996.091976489664,,20914.38902025873,,,1.0,51.702956230932614,1034.0591246186523,1.7234318743644204,2026-03-03,11:25:00,20863.25,20852.75,20876.25,20895.22180336447,20835.750589462084,2026-03-02,20860.225278685408,20912.880787177328
2026-03-03 11:33:00-05:00,sell,20944.75069804462,20936.6633881717,,20974.75069804462,,,-1.0,8.087309872920741,161.74619745841483,0.2695769957640247,2026-03-03,11:33:00,20863.25,20852.75,20876.25,20895.22180336447,20835.750589462084,2026-03-02,20860.225278685408,20912.880787177328
2026-03-03 11:36:00-05:00,buy,20941.109110191817,20940.06740396633,,20911.109110191817,,,1.0,-1.041706225485541,-20.83412450971082,-0.03472354084951803,2026-03-03,11:36:00,20863.25,20852.75,20876.25,20895.22180336447,20835.750589462084,2026-03-02,20860.225278685408,20912.880787177328
2026-03-03 15:27:00-05:00,buy,20963.295414411325,20926.189578518504,,20933.295414411325,,,1.0,-37.10583589282032,-742.1167178564065,-1.2368611964273442,2026-03-03,15:27:00,20863.25,20852.75,20876.25,20895.22180336447,20835.750589462084,2026-03-02,20860.225278685408,20912.880787177328
2026-03-04 14:41:00-05:00,buy,20917.2798764831,20910.176176307003,,20887.2798764831,,,1.0,-7.1037001760960266,-142.07400352192053,-0.23679000586986756,2026-03-04,14:41:00,20947.0,20921.5,20964.0,20967.0433583751,20852.567805356422,2026-03-03,20960.596461194757,20942.292130111226
2026-03-04 14:42:00-05:00,sell,20916.502690494533,20888.29568963872,,20946.502690494533,,,-1.0,28.20700085581484,564.1400171162968,0.9402333618604947,2026-03-04,14:42:00,20947.0,20921.5,20964.0,20967.0433583751,20852.567805356422,2026-03-03,20960.596461194757,20942.292130111226
2026-03-04 15:06:00-05:00,buy,20915.376707049472,20885.13084998451,,20885.376707049472,,,1.0,-30.245857064961456,-604.9171412992291,-1.0081952354987151,2026-03-04,15:06:00,20947.0,20921.5,20964.0,20967.0433583751,20852.567805356422,2026-03-03,20960.596461194757,20942.292130111226
2026-03-05 09:56:00-05:00,sell,20911.64642201378,20892.314120987907,,20941.64642201378,,,-1.0,19.332301025871857,386.64602051743714,0.6444100341957285,2026-03-05,09:56:00,20943.25,20930.25,20964.25,20974.226997089485,20910.486477309543,2026-03-04,20928.08691391373,20926.893302099867
2026-03-05 10:31:00-05:00,sell,20909.755791977244,20951.556977367483,,20939.755791977244,,,-1.0,-41.80118539023897,-836.0237078047794,-1.393372846341299,2026-03-05,10:31:00,20943.25,20930.25,20964.25,20974.226997089485,20910.486477309543,2026-03-04,20928.08691391373,20926.893302099867
2026-03-05 11:50:00-05:00,sell,20891.92834160891,20899.75591442789,,20921.92834160891,,,-1.0,-7.827572818980116,-156.5514563796023,-0.2609190939660039,2026-03-05,11:50:00,20943.25,20930.25,20964.25,20974.226997089485,20910.486477309543,2026-03-04,20928.08691391373,20926.893302099867
2026-03-05 13:48:00-05:00,sell,20919.250246197636,20928.10193302731,,20949.250246197636,,,-1.0,-8.851686829671962,-177.03373659343924,-0.2950562276557321,2026-03-05,13:48:00,20943.25,20930.25,20964.25,20974.226997089485,20910.486477309543,2026-03-04,20928.08691391373,20926.893302099867
2026-03-05 15:27:00-05:00,buy,20931.74025919376,20943.67061936885,,20901.74025919376,,,1.0,11.930360175090755,238.6072035018151,0.39767867250302513,2026-03-05,15:27:00,20943.25,20930.25,20964.25,20974.226997089485,20910.486477309543,2026-03-04,20928.08691391373,20926.893302099867
2026-03-05 15:35:00-05:00,sell,20930.76165966518,20938.74298938458,,20960.76165966518,,,-1.0,-7.981329719401401,-159.62659438802802,-0.2660443239800467,2026-03-05,15:35:00,20943.25,20930.25,20964.25,20974.226997089485,20910.486477309543,2026-03-04,20928.08691391373,20926.893302099867
2026-03-06 09:40:00-05:00,buy,20905.024840114,20891.36329876641,,20875.024840114,,,1.0,-13.661541347591992,-273.23082695183984,-0.45538471158639976,2026-03-06,09:40:00,20927.0,20904.5,20937.5,20948.199905474798,20886.49873758159,2026-03-05,20943.76004701514,20932.808142334838
2026-03-06 10:25:00-05:00,buy,20909.045715350207,20906.2980825519,,20879.045715350207,,,1.0,-2.747632798305858,-54.95265596611716,-0.09158775994352861,2026-03-06,10:25:00,20927.0,20904.5,20937.5,20948.199905474798,20886.49873758159,2026-03-05,20943.76004701514,20932.808142334838
2026-03-06 11:49:00-05:00,buy,20905.112593698155,20913.36779105673,,20875.112593698155,,,1.0,8.25519735857597,165.1039471715194,0.2751732452858657,2026-03-06,11:49:00,20927.0,20904.5,20937.5,20948.199905474798,20886.49873758159,2026-03-05,20943.76004701514,20932.808142334838
2026-03-06 13:49:00-05:00,sell,20893.353813907877,20885.82749455896,,20923.353813907877,,,-1.0,7.52631934891906,150.5263869783812,0.2508773116306353,2026-03-06,13:49:00,20927.0,20904.5,20937.5,20948.199905474798,20886.49873758159,2026-03-05,20943.76004701514,20932.808142334838
2026-03-07 11:00:00-05:00,buy,20877.79223252068,20862.534245749448,,20847.79223252068,,,1.0,-15.257986771230208,-305.15973542460415,-0.508599559041007,2026-03-07,11:00:00,20926.5,20910.0,20956.5,20960.221194644408,20883.148212754,2026-03-06,20892.724440051526,20881.741967731454
2026-03-07 14:31:00-05:00,sell,20870.962101776586,20861.638084188853,,20900.962101776586,,,-1.0,9.32401758773267,186.48035175465338,0.31080058625775564,2026-03-07,14:31:00,20926.5,20910.0,20956.5,20960.221194644408,20883.148212754,2026-03-06,20892.724440051526,20881.741967731454
2026-03-08 15:31:00-04:00,buy,20835.81711148524,20833.19945646699,,20805.81711148524,,,1.0,-2.617655018249934,-52.35310036499868,-0.0872551672749978,2026-03-08,15:31:00,20877.75,20848.25,20889.25,20908.222253694683,20828.4091636568,2026-03-07,20874.61055133755,20902.87155652469
2026-03-08 15:48:00-04:00,sell,20830.700934160548,20818.19362121844,,20860.700934160548,,,-1.0,12.507312942107092,250.14625884214183,0.4169104314035697,2026-03-08,15:48:00,20877.75,20848.25,20889.25,20908.222253694683,20828.4091636568,2026-03-07,20874.61055133755,20902.87155652469
2026-03-08 15:50:00-04:00,buy,20828.616395901703,20864.17299107021,,20798.616395901703,,,1.0,35.55659516850574,711.1319033701147,1.1852198389501913,2026-03-08,15:50:00,20877.75,20848.25,20889.25,20908.222253694683,20828.4091636568,2026-03-07,20874.61055133755,20902.87155652469
