schema_version,agent_version,date,regime,directional_bias,permitted_structures,stand_down,size_multiplier,confidence,rationale,cited_evidence,playbook_notes
1.0,a4b241cca843,2026-04-21,war,neutral,[],True,0.0,medium,"Analog cohort resolves FLAT (majority_action=FLAT; best_action_counts F6/M5/R4), with mean_pl_if_momentum=0 and mean_pl_if_rotation=-134 — neither book is paid on days like today. That is the retrieval no-trade signal. Tape is textbook war (directional_streak_days=10, net_10d_pts=2942, pct_off_window_high=0.05) and 2 red folders add event risk, but per v0.6.1 a FLAT-majority cohort is a stand-down, not a 0.25 'just in case'; event/war labels alone never force flat, yet here the cohort — not the calendar or the trend story — says stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts=FLAT6/MOMENTUM5/ROTATION4', 'analog_block.mean_pl_if_momentum=0', 'analog_block.mean_pl_if_rotation=-134', 'trailing_stats.directional_streak_days=10', 'trailing_stats.net_10d_pts=2942', 'trailing_stats.pct_off_window_high=0.05', 'regime_vector.red_folder_today=2']","Fresh-eyes day, no inherited notes. Decision anchored to analog_block per v0.6.1: majority_action=FLAT (6/15) with momentum mean 0 and rotation mean -134 => stand down. Do NOT reduce a FLAT cohort to a 0.25 'just in case' — that was the v0.6 leak. The war tape is real and strong (10-day up streak, net_10d 2942, price 0.05 off window high, imbal_share_10 0.8, streak_imbal 3, 31 shock bars) and would tempt a momentum arm, but the retrieval says days this shape mostly did not pay and momentum's cohort mean is only 0, so the trend story does not override FLAT. Two high-impact red folders today (Retail Sales 08:30, Warsh testimony 10:00) plus a Trump speech — event_risk is a size/timing modifier, never an auto stand-down; it is NOT the reason for flat here. Carry forward: when analog majority is FLAT and no book has a clearly positive mean, stand down even under a loud war tape; reserve 0.25 for a weak-but-positive book cohort, 0.0 for FLAT cohorts. Watch that a genuinely one-sided momentum cohort (mean clearly >0) on a streak like this would flip this to an armed continuation call."
1.0,a4b241cca843,2026-04-22,war,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (9/15 similar days paid neither book); both cohort means negative (mean_pl_if_rotation=-151, mean_pl_if_momentum=-215) with share_both_books_red=0.53 — the retrieval no-trade signal. Tape reads war (net_10d_pts=2836, imbal_share_20=0.7, streak_imbal=4, overnight gap 112.5) but a FLAT cohort overrides the trend story: days that look like today did not reward arming either book. Stand down; no calendar event today (red_folder_today=0), so no event-day exception applies.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.mean_pl_if_rotation=-151', 'analog_block.mean_pl_if_momentum=-215', 'analog_block.share_both_books_red=0.53', 'trailing_stats.net_10d_pts=2836.0', 'regime_vector.imbal_share_20=0.7', 'regime_vector.streak_imbal=4']","NO inherited notes (fresh-eyes). 2026-04-22: stood down on a war-flavored uptrend (net_10d 2836, net_5d 988, ~8 of 10 trailing sessions up, imbal_share_20=0.7, streak_imbal=4, overnight gap +112.5) because the analog cohort was FLAT-majority (9/15) with both book means negative (rot -151, mom -215) and share_both_books_red=0.53. Per v0.6.1: a FLAT majority is a stand-down (0.0), NOT a 0.25 'just in case' — the trend narrative does not override a FLAT cohort. Tension noted: strong directional structure yet retrieval says these extended/imbalanced setups pay neither book, likely intraday whipsaw. Context: directional_streak_days=1 (04-21 broke with -55.5), range_pctl_20=0.3 contained, trap_rate_10=0.1 low, red_folder_today=0, no named high today. Forward: if a similar setup recurs with a book-majority cohort or a clearly positive mean_pl_if_<book>, arm that book at 0.5. Nearest reds were 04-21 (Retail Sales, Warsh testimony); none today."
1.0,a4b241cca843,2026-04-23,war,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (FLAT 10 of 15), share_both_books_red=0.6, and BOTH cohort book-means negative (rotation -114, momentum -197): the retrieval no-trade signal -> stand down. Tape carries war features (streak_imbal=5, net_5d=991, price near window high), which tempts a momentum-long, but similar days did not pay either book, so I do not let the trend story override the FLAT cohort. red_folder_today=0 (only medium claims/PMIs), so no event override in either direction.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-114', 'analog_block.mean_pl_if_momentum=-197', 'trailing_stats.net_5d_pts=991', 'regime_vector.streak_imbal=5', 'regime_vector.red_folder_today=0']","2026-04-23 (fresh eyes, no inherited notes). Stood down: analog cohort of similar regime-vector days resolved FLAT (10/15), share_both_books_red=0.6, and both books' mean P&L negative (rot -114, mom -197) - a retrieval no-trade signal, not doubt-about-which-book. Tape carried strong war features (streak_imbal=5, imbal_share_10=0.8, net_5d=991, net_10d=2688, price near window high) that tempt a momentum-long take; the cohort says days that LOOK like this did not pay, so the trend narrative did NOT override the FLAT majority. Calendar was medium-impact only (Unemployment Claims, Flash Manufacturing/Services PMI), red_folder_today=0 -> not event_risk and no calendar-driven stand-down needed. Rule reminder for next similar day: FLAT majority + share_both_books_red>=0.6 = 0.0, never a 0.25 'just in case'; reserve 0.25 for a positive-book but thin/split cohort, and 0.5/1.0 for a book with a clearly positive mean. If a future analog block flips majority to a book with a positive mean, arm THAT book regardless of how war-like the tape looks."
1.0,a4b241cca843,2026-04-24,war,neutral,[],True,0.0,medium,"Analog cohort decides: majority_action=FLAT (best=FLAT 11/15), share_both_books_red=0.6, and BOTH books lose on the mean (mean_pl_if_rotation=-186, mean_pl_if_momentum=-240). That is the retrieval no-trade signal, so stand down despite a strong trailing tape (net_10d_pts=2348.75, gap_vs_prior_close_pts=333.0). directional_streak_days=1 and red_folder_today=0 give no continuation edge to override the cohort; no fresh outsized shock beyond a trending week.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=11', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-186', 'analog_block.mean_pl_if_momentum=-240', 'trailing_stats.net_10d_pts=2348.75', 'overnight.gap_vs_prior_close_pts=333.0', 'regime_vector.red_folder_today=0']","Fresh start (no inherited notes). 2026-04-24 Fri. Strong trailing uptrend (net_10d=2348.75, several +400/+600 sessions) plus a 333pt overnight gap read war on the crude tape, but the analog retrieval overrides: 15 nearest days resolve FLAT 11 / MOMENTUM 2 / ROTATION 2, share_both_books_red=0.6, and BOTH books negative on the mean. Per v0.6.1 anchor, majority_action==FLAT is a stand-down, not a 0.25 'just in case' — the cohort of look-alike days mostly did not pay. No structure-specific or calendar override present: red_folder_today=0 (only medium UoM sentiment 10:00 and a noon Trump speech), directional_streak_days=1 (streak not built), trap_rate_10=0.1 (no trap setup). Kept regime=war for the directional context but stood down on retrieval. Forward rule: when a strong-trend tape meets a FLAT-majority, both-books-red cohort, trust the cohort — arming continuation here would be exactly the wrong-book/over-trade leak v0.6.1 targets. Revisit if a future briefing pairs this tape with a ROTATION/MOMENTUM majority carrying a positive mean book."
1.0,a4b241cca843,2026-04-27,balance,neutral,['reversion'],False,0.25,low,"Analog cohort k=15: majority ROTATION (6; FLAT 5, MOM 4) -> arm rotation/reversion book over the trailing-uptrend narrative (v0.6.1). Edge thin: mean_pl_if_rotation=-25 (~flat), cohort 3-way split, momentum worse at -216 -> 0.25 reduced-arm, not size-up. Not FLAT-majority; share_both_books_red=0.33<0.6 -> not stand-down. Regime=balance: day_type=balanced, trap_rate_10=0.1, streak=1, red_folder_today=0. Neutral bias, reversion small.","['analog_block.majority_action=ROTATION', 'analog_block.best_action_counts=FLAT5/MOMENTUM4/ROTATION6', 'analog_block.mean_pl_if_rotation=-25', 'analog_block.mean_pl_if_momentum=-216', 'analog_block.share_both_books_red=0.33', 'regime_vector.day_type=balanced', 'regime_vector.trap_rate_10=0.1', 'trailing_stats.directional_streak_days=1']","Fresh-eyes day, no inherited notes. Method (v0.6.1): the analog majority_action decides the book, not the tape story. Today majority=ROTATION but with a near-flat mean (-25) and a split cohort (6/5/4) -> textbook 0.25 reduced-arm: arm the rotation/reversion book small rather than size up or stand down. Guardrails: a FLAT majority would force stand-down (0.0), and share_both_books_red>=0.6 would too; neither triggered (0.33). Momentum decisively worse (mean -216), so no case for continuation. Regime read balance despite a strong 10d net (+2701) and price near window high (-0.071 off high): directional_streak_days=1 means the streak broke, day_type=balanced, range_pctl_20=0.5 mid-window, trap_rate_10=0.1 low, red_folder_today=0 (calendar carries only prior-day, medium-impact items). No structure-specific evidence to exclude reversion; continuation dropped because the cohort's paying book is rotation and momentum's mean is red. Carry forward: when retrieval names a book but its mean is ~0, prefer 0.25 over 0.5, and never let a strong trailing uptrend upgrade a thin rotation cohort into a momentum call -- that was the wrong-book leak v0.6.1 corrects."
1.0,a4b241cca843,2026-04-28,event_risk,neutral,[],True,0.0,high,"Analog cohort decides: majority_action=FLAT (best_action_counts.FLAT=10 of 15) and BOTH books lose on average (mean_pl_if_rotation=-68, mean_pl_if_momentum=-186). Per v0.6.1 a FLAT-majority cohort is the retrieval no-trade signal -> stand down. This is NOT the event-day reflex: FOMC (red_folder_today=3) alone would never justify flat, but the FLAT cohort does. Large overnight gap (gap_vs_prior_close_pts=-324.5) adds two-sided risk with no armed book having positive edge. share_both_books_red=0.47 is secondary support.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10', 'analog_block.mean_pl_if_rotation=-68', 'analog_block.mean_pl_if_momentum=-186', 'regime_vector.red_folder_today=3', 'overnight.gap_vs_prior_close_pts=-324.5', 'analog_block.share_both_books_red=0.47']","Fresh-eyes verdict, no inherited notes. Rule applied: majority_action==FLAT is a stand-down (0.0), not a 0.25 'just in case' (v0.6.1 anchor). Here the analog majority was FLAT 10/15 with both books' mean P&L negative, so the no-trade call is well supported and confidence is high. Guarded explicitly against the event-day reflex leak (v0.6.0): today is an FOMC day (Federal Funds Rate + FOMC Statement 14:00, press conf 14:30, red_folder_today=3), and the calendar ALONE is never a reason to stand down. The stand-down rests on the FLAT cohort plus the absence of any positively-edged book, NOT on the calendar. Book-selection discipline (v0.6.1): had the majority named a book, I would have armed THAT book regardless of the tape narrative. It did not. Context to carry forward: 10d trend is up (net_10d_pts=2110.75) but directional_streak_days=2 only and streak_imbal=0, so no war-regime continuation conviction; price mid-window (pct_off_window_high=1.628, range_pctl_20=0.55). A -324.5 gap-down into an FOMC print is exactly the two-sided setup the FLAT analogs reflect. If a future similar briefing shows majority_action a book with clearly positive mean, size UP that book even on an event day rather than repeating a flat."
1.0,a4b241cca843,2026-04-29,war,long,['continuation'],False,0.25,low,"Analog majority=MOMENTUM (8 vs FLAT 7, ROTATION 0), so I arm the momentum/continuation book per retrieval, not the label. Edge is thin: mean_pl_if_momentum=+18 and the cohort is near-split, so this is a 0.25 reduced-arm, not full size. mean_pl_if_rotation=-132 rules out fading. share_both_books_red=0.47 (<0.6), so not a stand-down. Uptrend intact (net_5d=+476.75, imbal_share_20=0.7, price ~1.06% off window high) -> long. red_folder_today=0; FOMC was 04-28, no event today.","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts=FLAT7/MOMENTUM8/ROTATION0', 'analog_block.mean_pl_if_momentum=18', 'analog_block.mean_pl_if_rotation=-132', 'analog_block.share_both_books_red=0.47', 'trailing_stats.net_5d_pts=476.75', 'regime_vector.imbal_share_20=0.7', 'regime_vector.red_folder_today=0']","Fresh-eyes day, no inherited notes. Decision driven by analog_block: majority=MOMENTUM (8/15) over FLAT (7), ROTATION absent, so armed the momentum/continuation book per retrieval rather than a guessed label. Sized 0.25 not 0.5+ because mean_pl_if_momentum is only +18 and the cohort is a near-coin-flip (8 vs 7) with share_both_books_red=0.47 -- a weak BOOK signal, the textbook 0.25 case. NOT a stand-down: FLAT is not the majority and both-red<0.6. Context: strong multi-day uptrend (net_10d_pts=1464.5, net_5d_pts=476.75, price 1.06% off window high, imbal_share_20=0.7, imbal_share_10=0.8) supports long continuation; but directional_streak_days=1 (yesterday -231.5 post-FOMC) tempers conviction, hence war-label with reduced size. No event today (red_folder_today=0); FOMC/rate decision was 04-28. trap_rate_10=0.1 low, so continuation is not obviously trapped and reversion was not needed. Carry forward: when analog majority is a book but mean edge is small (<~50pts) and counts are split, default to 0.25 on that book; reserve 0.0 for FLAT-majority or share_both_books_red>=0.6."
1.0,a4b241cca843,2026-04-30,event_risk,neutral,[],True,0.0,medium,"Analog cohort (k=15) resolves FLAT-majority: best_action_counts FLAT=8 vs MOMENTUM=5, ROTATION=2, with mean_pl_if_rotation=-206 and only mean_pl_if_momentum=48 (thin) — the retrieval no-trade signal. Three high-impact 08:30 releases today (red_folder_today=3: GDP, Core PCE, ECI) are a timing/size modifier, not by themselves a stand-down — but per v0.6.1 a FLAT-majority cohort IS sufficient, and neither book shows an edge worth arming into the release. share_both_books_red=0.47 reinforces caution. Stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.mean_pl_if_rotation=-206', 'analog_block.mean_pl_if_momentum=48', 'analog_block.share_both_books_red=0.47', 'regime_vector.red_folder_today=3']","2026-04-30 (fresh eyes, no inherited notes). Stand-down is driven by the analog FLAT-majority (FLAT=8/15), NOT by the calendar. Rule anchor: majority_action==FLAT => 0.0, even on event days; a calendar event alone never stands you down, but a FLAT cohort does. Today had 3 high-impact 08:30 releases (Advance GDP, Core PCE, ECI) — normally arm-a-book-and-size-for-residual-uncertainty, but retrieval overrides: mean_pl_if_rotation=-206 (rotation bleeds in this cohort) and mean_pl_if_momentum only +48 (too thin to arm). share_both_books_red=0.47. Tape context: net_10d +1042 but net_5d only +51 and directional_streak_days=2 (no strong one-way war), range_pctl_20=0.2 (compressed), trap_rate_10=0. imbal_share high (20d 0.7 / 10d 0.8) but streak_imbal just 2. Large overnight gap 291.75pts / net 233.5 — flagged for gap-fade but did not trade. Forward rule: on a recurring FLAT-cohort event morning, do NOT rationalize a 0.25 'just in case' — a FLAT cohort is a full stand-down. Reserve 0.25 for a weak BOOK majority with a positive mean; only size up (0.5/1.0) when the majority book's mean_pl is clearly positive."
1.0,a4b241cca843,2026-05-01,balance,neutral,[],True,0.0,medium,"Analog cohort decides and it says no-trade: majority_action=FLAT (best_action_counts FLAT9/ROT4/MOM2), both books lose (mean_pl_if_rotation=-67, mean_pl_if_momentum=-279), share_both_books_red=0.53. That is the retrieval stand-down signal. Tape is two-sided, not a persistent one-way regime: directional_streak_days=1 and choppy alternating trailing nets, day_type=balanced, trap_rate_10=0.1. red_folder_today=0 (only medium ISM + a 15:00 Trump speech today) so not event_risk. High range_pctl_20=0.95 with 46 shock bars = volatile chop, no clean book edge. Balance, neutral, flat.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts=FLAT9/ROT4/MOM2', 'analog_block.mean_pl_if_rotation=-67', 'analog_block.mean_pl_if_momentum=-279', 'analog_block.share_both_books_red=0.53', 'trailing_stats.directional_streak_days=1', 'regime_vector.red_folder_today=0', 'regime_vector.trap_rate_10=0.1']","Fresh-eyes start (no inherited notes). Book-selection discipline (v0.6.1): the analog majority_action decides trade/stand-down and which book, NOT the morning narrative. 2026-05-01: majority_action=FLAT with 9/15 analogs flat and BOTH books negative-mean (rot -67, mom -279), share_both_books_red=0.53 -> stand down 0.0. Reserve 0.25 only for a weak BOOK cohort; a FLAT cohort is a full stand-down, never a 0.25 'just in case'. Note the regime label (leaned balance here: streak=1, day_type balanced, alternating trailing nets, low trap_rate) is secondary to the cohort verdict. Watched trap: imbal_share_20=0.7 and streak_imbal=3 with net_10d=+1319 could tempt a war/momentum call, but directional_streak_days=1 and the mixed daily nets say two-sided, and momentum is the WORST analog book (-279) -- do not let one-way trailing net override a FLAT cohort. event_risk gate: red_folder_today=0 and only medium calendar items today, so no event-day arming this session; if a future day carries a red-folder cluster, arm+size rather than hide. Carry forward: cohort-first, label-second, and keep flat rate near ~50% by honoring FLAT majorities."
1.0,a4b241cca843,2026-05-04,event_risk,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (FLAT 7 of 15) is the retrieval no-trade signal, and both cohort means are red (mean_pl_if_rotation=-126, mean_pl_if_momentum=-63) so neither book arms with edge. Per v0.6.1 a FLAT cohort is a stand-down, not a 0.25 'just in case'. A high-impact ISM Services release today (red_folder_today=1) adds release-moment uncertainty but is NOT the reason to hide; the beyond-calendar evidence is the FLAT cohort with both means negative. Stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_rotation=-126', 'analog_block.mean_pl_if_momentum=-63', 'analog_block.share_both_books_red=0.47', 'regime_vector.red_folder_today=1', 'regime_vector.range_pctl_20=0.95']","Fresh-eyes start (no inherited notes). 2026-05-04 Monday. Stood down: analog majority_action=FLAT (7 FLAT / 5 MOMENTUM / 3 ROTATION) with both book means negative (rot -126, mom -63); v0.6.1 rule anchors a FLAT cohort to 0.0, not a reduced-arm. share_both_books_red=0.47 (below the ~0.6 reinforce line) so medium, not high, confidence. High-impact ISM Services PMI today (red_folder_today=1, 10:00 ET) plus New Home Sales 15:00 and a 133.5pt shock bar on 04-29 — but per v0.6/v0.6.1 the calendar alone never triggers stand-down; the FLAT cohort does. Tape context: net_10d +1090, net_5d +278, directional_streak_days=2, streak_imbal=0, trap_rate_10=0.1 (low, not trap), range_pctl_20=0.95 (very wide range), day_type imbalanced, gap +45pt. Not clean war (streak only 2, streak_imbal 0) nor balance (wide range, imbal_share 0.7); labeled event_risk for the release, but the decision is retrieval-driven. Carry-forward discipline: when majority_action==FLAT and both means red, stand down; reserve 0.25 for a positive-book but thin/split cohort. Do not let the tape narrative override the analog majority on book selection."
1.0,a4b241cca843,2026-05-05,event_risk,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (best_action_counts FLAT=7 of 15) and BOTH cohort book means negative (mean_pl_if_rotation=-108, mean_pl_if_momentum=-103): the retrieval no-trade signal, so stand down. This is evidence BEYOND the calendar, so JOLTS (impact=high, today) and red_folder_today=1 are not the reason. Tape shows no trend edge: directional_streak_days=1, streak_imbal=1, trap_rate_10=0.1 low. No specific feature makes today materially better than its mostly-red analogs, so no override of the FLAT cohort.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_rotation=-108', 'analog_block.mean_pl_if_momentum=-103', 'regime_vector.red_folder_today=1', 'calendar.JOLTS_Job_Openings.impact=high/today=true', 'trailing_stats.directional_streak_days=1', 'regime_vector.trap_rate_10=0.1']","2026-05-05 (fresh eyes, no inherited notes). STAND DOWN driven by the analog FLAT cohort, not the calendar. Cohort: FLAT 7 / MOMENTUM 5 / ROTATION 3, majority FLAT; both book means negative (rot -108, mom -103); share_both_books_red=0.4 (below 0.6, so only weak reinforcement, but a FLAT majority alone is the no-trade signal per v0.6.1). Events today: JOLTS (high) + New Home Sales, red_folder_today=1 — per v0.6/0.6.1 an event is NEVER a stand-down reason on its own; the FLAT cohort is the independent justification here, not the red folder. Tape: large overnight gap (+200.75 pts, net_pts 183.75) and imbalanced day_type (imbal_share_20=0.75) but NO trend structure — directional_streak_days=1, streak_imbal=1, net_5d=116 modest, range_pctl_20=0.1 compressed, trap_rate_10=0.1 low. So not war (no continuation edge) and not trap. Nothing today materially differentiates from the mostly-red analog cohort, so no override of FLAT and no 0.25 'just in case' (that was the v0.6 leak). Forward rule: if a similar future day shows a BOOK majority with a positive mean, arm that book (0.25 if thin/split, 0.5-1.0 if strong one-sided) rather than standing down. Watch: an overnight gap this size that fails to trend into RTH tends to confirm the FLAT read."
1.0,a4b241cca843,2026-05-06,war,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (8/15; 4 MOMENTUM, 3 ROTATION) and BOTH books' cohort mean is negative (rotation -111, momentum -100): the retrieval no-trade signal. Tape looks war-imbalanced (gap +331, imbal_share_20=0.75, net_5d +795, streak_imbal 2), but per v0.6.1 the FLAT cohort decides over the morning's directional story. ADP today is medium-impact and, alone, never a stand-down reason, but it adds residual uncertainty. Stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.mean_pl_if_rotation=-111', 'analog_block.mean_pl_if_momentum=-100', 'regime_vector.imbal_share_20=0.75', 'overnight.gap_vs_prior_close_pts=331.0', 'trailing_stats.net_5d_pts=794.75', 'calendar.ADP_Non-Farm_today=true(medium)']","Fresh start (no inherited notes). 2026-05-06: stood down on FLAT analog majority (8/15) with both books' cohort mean red (rot -111, mom -100), despite a war-looking tape (gap +331, imbal_share_20=0.75, net_5d +795, streak_imbal 2). Rule applied: majority_action==FLAT => 0.0; the cohort's realized book beats the tape narrative. Caveat: share_both_books_red is only 0.4 (below the ~0.6 reinforcement) and 7/15 analogs did pay a book, so this is a genuine judgment call on a FLAT plurality, not a landslide. If similar future cohorts flip majority to a book with positive mean, arm it. ADP (medium, 08:15) treated as a timing/size modifier, not the stand-down cause. trap_rate_10=0.1 (low) => not a trap; directional_streak_days=1 says the multi-day war streak is not yet established despite the large overnight gap."
1.0,a4b241cca843,2026-05-07,war,neutral,[],True,0.0,medium,"Analog cohort decides the trade/stand-down cut: majority_action=FLAT with best_action_counts FLAT=10/MOMENTUM=5/ROTATION=0, and share_both_books_red=0.6 — the retrieval no-trade signal. Both books lose across the cohort (mean_pl_if_momentum=-64, mean_pl_if_rotation=-193), so there is no book worth arming. Tape reads war (imbal_share_20=0.8, streak_imbal=3, net_5d_pts=1305.5, price near window high) but a FLAT-majority cohort is a stand-down, not a reduced-arm. red_folder_today=0; only a medium Unemployment Claims print — insufficient to trade against a both-books-red cohort.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts={FLAT:10,MOMENTUM:5,ROTATION:0}', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_momentum=-64', 'analog_block.mean_pl_if_rotation=-193', 'regime_vector.imbal_share_20=0.8', 'trailing_stats.net_5d_pts=1305.5', 'regime_vector.red_folder_today=0']","Fresh-eyes day, no inherited notes. Setup: strong multi-day up-leg — net_5d=1305.5, net_10d=1356.75, imbal_share_10/20=0.8, streak_imbal=3, day_type=imbalanced, price pct_off_window_high=0.236 (pinned near highs). That reads war on the tape. BUT the k=15 analog cohort of look-alike days resolves overwhelmingly FLAT (10/15), zero ROTATION, and share_both_books_red=0.6, with BOTH book means negative (mom -64, rot -193). v0.6.1 discipline: a FLAT-majority cohort is a stand-down (0.0), never a 0.25 'just in case' — 0.25 is reserved for a weak BOOK signal, which this is not. No override justified: no fresh outsized shock unique to today (shock_bars count high but largest 123.75 on 05-05, not this morning's gap) and red_folder_today=0 — only a medium Unemployment Claims 08:30 print, which alone never forces or forbids a trade. Carry-forward rule: when the tape screams trend but the retrieval cohort is FLAT and both-books-red, trust the cohort — trending tapes that look like this historically chopped both books. Revisit if a future analog block for a similar war-tape shows a positive-mean book majority; that would flip this to an armed continuation take."
1.0,a4b241cca843,2026-05-08,event_risk,long,['continuation'],False,0.5,medium,"Analog majority_action=MOMENTUM (7/15; ROTATION 1), mean_pl_if_momentum=+209 vs mean_pl_if_rotation=-119: arm momentum/continuation, exclude reversion. One-way tape confirms direction: imbal_share_10=0.8, streak_imbal=4, net_5d=895.25 up; long bias. red_folder_today=3 (NFP-class 08:30) = event_risk, a size/timing modifier not a stand-down; engine holds entries past release. Cohort split (FLAT7=MOMENTUM7), share_both_books_red=0.27, so de-risked 0.5 not full.","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts=FLAT7/MOMENTUM7/ROTATION1', 'analog_block.mean_pl_if_momentum=209', 'analog_block.mean_pl_if_rotation=-119', 'analog_block.share_both_books_red=0.27', 'regime_vector.red_folder_today=3', 'regime_vector.imbal_share_10=0.8', 'trailing_stats.net_5d_pts=895.25']","No inherited notes (fresh brief). Rule applied: analog majority DECIDES the book — MOMENTUM here (mean +209; rotation -119), so continuation armed and reversion excluded on the negative rotation mean, not on a regime label. Event day (NFP + Avg Hourly Earnings + Unemployment Rate, all high, 08:30; red_folder_today=3): treated as a size/timing modifier per v0.6, NOT a stand-down — event days are the biggest directional winners and the engine holds entries past the release. Did NOT stand down: majority is a BOOK, not FLAT, and share_both_books_red=0.27 (<0.6). Sized 0.5 not 1.0 because best_action_counts are tied FLAT7=MOMENTUM7 — a split cohort, not a strong one-sided one — and it is an event morning. Watch: if post-release tape fails to continue (counter-trend bounces holding intraday), the rotation cohort's negative mean warns against flipping to reversion. trap_rate_10=0.1 is low, so no gap-and-fade trap concern despite the +254.5 overnight gap. Direction is up (trailing closes 27440->28644, net_5d +895, net_10d +1470)."
1.0,a4b241cca843,2026-05-11,war,neutral,[],True,0.0,medium,"Analog cohort (k=15) is FLAT-majority: best_action_counts FLAT=9 vs MOMENTUM=5, ROTATION=1, and both books lose on average (mean_pl_if_momentum=-33, mean_pl_if_rotation=-108). A FLAT majority is the retrieval no-trade signal (v0.6.1) -> stand down. Tape looks war-like (net_5d_pts=1495.5, imbal_share_20=0.75, streak_imbal=5, price near window high), but the cohort's realized book beats the trend story: days like this paid neither book. No red_folder_today, so not event_risk.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.mean_pl_if_momentum=-33', 'analog_block.mean_pl_if_rotation=-108', 'analog_block.share_both_books_red=0.47', 'regime_vector.imbal_share_20=0.75', 'trailing_stats.net_5d_pts=1495.5', 'regime_vector.red_folder_today=0']","No inherited notes (fresh-eyes). 2026-05-11 Mon: strong ~2wk up-run (net_10d_pts=1773.75, net_5d_pts=1495.5) with high imbal_share (0.8/0.75), streak_imbal=5 and price near window high (pct_off_window_high=0.133) -> reads war on the tape. But the k=15 analog cohort is FLAT-majority (9/15), both books red on average (rotation -108, momentum -33), share_both_books_red=0.47, so I stood down. Rule applied: majority_action==FLAT => size 0.0, the anchor that keeps flat rate near the oracle's ~50%; this is a FLAT cohort, NOT a 0.25 'just in case'. red_folder_today=0; NFP was 05-08 and Core CPI 05-09, both before the 05-11 cutoff, so not event_risk today. directional_streak_days=1 only, so the up-run is not a clean multi-day streak, consistent with the mixed/FLAT-leaning cohort. Override discipline: only a fresh outsized shock or a red-folder cluster the analogs lack would justify trading against this FLAT cohort; none present here."
1.0,a4b241cca843,2026-05-12,event_risk,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (best_action_counts.FLAT=9 of k=15), and BOTH books lose in-cohort (mean_pl_if_rotation=-100, mean_pl_if_momentum=-96): the retrieval no-trade signal. A 4-event red-folder day (red_folder_today=4: 08:30 CPI trio + 14:40 Fed Chair vote) is a size/timing modifier, never itself a stand-down. But the FLAT cohort PLUS a fresh outsized overnight shock (overnight.gap_vs_prior_close_pts=-233.75) is evidence beyond the calendar that today is untradeable. Stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.k=15', 'analog_block.mean_pl_if_rotation=-100', 'analog_block.mean_pl_if_momentum=-96', 'regime_vector.red_folder_today=4', 'overnight.gap_vs_prior_close_pts=-233.75', 'trailing_stats.net_10d_pts=1864.5']","No inherited notes (fresh-eyes). Decision anchored to analog majority per v0.6.1: majority_action=FLAT => stand down 0.0, NOT a 0.25 'just in case' — a FLAT cohort is a no-trade, not a weak-book signal. Both in-cohort book means negative (rot -100, mom -96) reinforces. Event cluster (4 high-impact: 08:30 CPI y/y + Core CPI y/y + CPI m/m, 14:40 Fed Chair Nomination Vote) is NOT the stand-down reason — calendar alone never stands down; the stand-down rests on the FLAT analog cohort + fresh outsized overnight gap (-233.75) against a strong 10d uptrend (net_10d=+1864.5). Tape context: price near window high (pct_off_window_high=1.06%), day_type imbalanced with imbal_share_10=0.8, but streak_imbal=0 and directional_streak_days=2 — no clean war continuation setup. share_both_books_red=0.4 (below 0.6 trigger) but FLAT plurality is decisive. Carry forward: when majority_action names a book with a positive mean, arm THAT book (majority decides, not the morning narrative); reserve 0.25 for thin/split book cohorts only; keep flat rate near oracle ~50% by honoring FLAT-majority days."
