ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,close,ob_mid,ob_stop
2026-02-09T09:31:00-05:00,1min,short,displacement,B,range,25044.125,25073.0,25057.75,25073.0,25046.3152,2,"['poc', 'vwap']",True,24989.75,25022.375,25080.75
2026-02-09T09:33:00-05:00,1min,short,rejection_block,A,range,25036.7704,25043.0,25029.5,25043.0,25040.4477,2,"['poc', 'vwap']",True,25029.5,24999.25,25043.0
2026-02-09T09:36:00-05:00,2min,long,rejection_block,unclassified,range,25050.45,25013.5,25013.5,25049.0,25047.2875,2,"['bb', 'poc']",True,25054.5,25015.25,24955.5
2026-02-09T09:37:00-05:00,1min,long,rejection_block,unclassified,range,25048.975,25030.0,25030.0,25050.0,25045.0074,3,"['bb', 'poc', 'vwap']",True,25050.0,25052.5,25030.0
2026-02-09T09:38:00-05:00,2min,long,rejection_block,unclassified,range,25051.0316,25030.0,25030.0,25054.75,25048.2939,3,"['bb', 'poc', 'vwap']",True,25087.75,25022.125,24955.5
2026-02-09T09:39:00-05:00,3min,long,rejection_block,unclassified,range,25050.5875,25030.0,25030.0,25054.75,25047.3563,2,"['bb', 'poc']",True,25074.25,25024.625,24955.5
2026-02-09T09:40:00-05:00,5min,long,displacement,B,range,25073.5742,25013.5,25013.5,25045.25,25071.2706,2,"['bb', 'vwap']",True,25125.75,25040.875,24955.5
2026-02-09T09:53:00-05:00,1min,short,displacement,B,range,25118.15,25141.5,25128.25,25141.5,25122.7929,2,"['bb', 'vwap']",True,25103.25,,
2026-02-09T09:54:00-05:00,1min,short,rejection_block,unclassified,range,25121.5125,25125.75,25115.0,25125.75,25124.4268,2,"['bb', 'vwap']",False,25115.0,,
2026-02-09T09:56:00-05:00,2min,short,rejection_block,unclassified,range,25127.2574,25145.75,25124.5,25145.75,25128.0912,2,"['bb', 'vwap']",True,25124.5,25140.375,25188.5
2026-02-09T09:58:00-05:00,2min,short,rejection_block,unclassified,range,25127.2704,25149.0,25126.25,25149.0,25131.5318,3,"['bb', 'poc', 'vwap']",True,25115.0,25120.625,25149.0
2026-02-09T09:59:00-05:00,1min,short,rejection_block,unclassified,range,25127.249,25145.0,25116.5,25145.0,25132.2288,3,"['bb', 'poc', 'vwap']",True,25116.5,25129.75,25149.0
2026-02-09T10:00:00-05:00,5min,short,rejection_block,unclassified,range,25127.2013,25149.0,25122.5,25149.0,25132.0046,3,"['bb', 'poc', 'vwap']",True,25113.25,25146.75,25188.5
2026-02-09T10:01:00-05:00,1min,short,rejection_block,unclassified,range,25127.1294,25139.75,25112.25,25139.75,25131.6515,3,"['bb', 'poc', 'vwap']",True,25111.5,25124.75,25145.0
2026-02-09T10:02:00-05:00,2min,long,displacement,B,range,25136.925,25104.5,25104.5,25112.25,25132.1633,3,"['bb', 'poc', 'vwap']",True,25148.75,25127.75,25104.5
2026-02-09T10:03:00-05:00,3min,short,rejection_block,unclassified,range,25127.1423,25151.0,25112.25,25151.0,25131.5266,3,"['bb', 'poc', 'vwap']",True,25107.25,25121.625,25151.0
2026-02-09T10:04:00-05:00,2min,long,rejection_block,unclassified,range,25135.725,25102.75,25102.75,25142.0,25131.7564,3,"['bb', 'poc', 'vwap']",True,25142.0,25126.75,25102.75
2026-02-09T10:05:00-05:00,5min,long,displacement,B,range,25136.35,25102.75,25102.75,25112.25,25133.0982,3,"['bb', 'poc', 'vwap']",True,25162.75,25133.75,25102.75
2026-02-09T10:06:00-05:00,3min,long,displacement,B,range,25135.625,25102.75,25102.75,25106.25,25131.6551,2,"['poc', 'vwap']",True,25178.25,25141.25,25102.75
2026-02-09T10:25:00-05:00,5min,short,displacement,B,with_trend,25214.75,25254.0,25242.25,25254.0,25216.7556,2,"['bb', 'vwap']",True,25207.5,25226.25,25254.0
2026-02-09T10:26:00-05:00,2min,short,displacement,B,with_trend,25215.6375,25221.0,25221.0,25221.0,25217.2928,2,"['bb', 'vwap']",True,25196.0,25218.75,25243.25
2026-02-09T10:27:00-05:00,3min,short,displacement,B,with_trend,25215.0625,25221.0,25221.0,25221.0,25217.0819,2,"['bb', 'vwap']",True,25187.0,25216.125,25254.0
2026-02-09T10:30:00-05:00,5min,short,rejection_block,B2,with_trend,25211.7625,25212.5,25207.5,25212.5,25215.5294,2,"['bb', 'vwap']",True,25181.5,25204.625,25243.25
2026-02-09T10:31:00-05:00,1min,long,displacement,B,counter_trend,25219.9435,25181.5,25181.5,25182.75,25216.2717,2,"['bb', 'vwap']",True,25228.0,25201.25,25173.75
2026-02-09T10:32:00-05:00,2min,long,displacement,B,counter_trend,25220.5061,25181.5,25181.5,25182.75,25217.3781,2,"['bb', 'vwap']",True,25230.75,25200.375,25166.0
2026-02-09T10:33:00-05:00,3min,long,displacement,B,counter_trend,25220.852,25181.5,25181.5,25182.75,25218.5697,2,"['bb', 'vwap']",True,25237.0,25202.125,25166.0
2026-02-09T10:35:00-05:00,5min,long,displacement,B,counter_trend,25221.8747,25181.5,25181.5,25182.75,25220.5499,2,"['bb', 'vwap']",True,25244.5,25206.625,25166.0
2026-02-10T07:45:00-05:00,5min,long,rejection_block,A,counter_trend,25374.0875,25358.0,25358.0,25376.0,25372.717,2,"['bb', 'vwap']",True,25376.0,25384.0,25358.0
2026-02-10T07:48:00-05:00,2min,short,rejection_block,B2,with_trend,25371.526,25371.75,25365.25,25371.75,25372.8067,2,"['bb', 'vwap']",True,25363.25,25366.125,25378.0
2026-02-10T07:49:00-05:00,1min,long,displacement,B,counter_trend,25374.0875,25359.5,25359.5,25362.75,25372.8572,2,"['bb', 'vwap']",True,25374.5,25364.625,25354.25
2026-02-10T07:50:00-05:00,5min,short,rejection_block,B2,with_trend,25371.692,25376.0,25374.75,25376.0,25373.671,2,"['bb', 'vwap']",True,25370.0,,
2026-02-10T07:51:00-05:00,3min,short,rejection_block,B2,with_trend,25371.7329,25375.0,25366.75,25375.0,25373.6915,2,"['bb', 'vwap']",True,25366.75,25369.25,25379.0
2026-02-10T08:16:00-05:00,2min,short,rejection_block,unclassified,range,25325.4625,25325.75,25324.0,25325.75,25329.0438,2,"['bb', 'poc']",True,25324.0,25309.0,25325.75
2026-02-10T08:17:00-05:00,1min,long,rejection_block,unclassified,range,25324.1375,25317.75,25317.75,25321.75,25319.3872,2,"['bb', 'vwap']",False,25326.5,,
2026-02-10T08:18:00-05:00,3min,long,rejection_block,unclassified,range,25323.1625,25306.0,25306.0,25321.0,25318.8947,2,"['bb', 'vwap']",True,25329.25,25313.125,25296.0
2026-02-10T08:20:00-05:00,5min,long,rejection_block,unclassified,range,25321.9375,25306.0,25306.0,25321.0,25318.2878,2,"['bb', 'vwap']",True,25327.75,25317.75,25296.75
2026-02-10T08:22:00-05:00,2min,short,rejection_block,unclassified,range,25332.625,25342.0,25328.0,25342.0,25337.6508,3,"['bb', 'poc', 'vwap']",True,25325.5,25329.875,25342.0
2026-02-10T08:23:00-05:00,1min,long,rejection_block,unclassified,range,25321.65,25321.0,25321.0,25325.25,25318.1418,2,"['bb', 'vwap']",False,25329.0,25331.5,25321.0
2026-02-10T08:24:00-05:00,3min,long,rejection_block,unclassified,range,25321.3125,25321.0,25321.0,25331.5,25317.9731,2,"['bb', 'vwap']",True,25331.5,,
2026-02-10T08:25:00-05:00,5min,short,rejection_block,unclassified,range,25332.625,25342.0,25329.25,25342.0,25336.8799,3,"['bb', 'poc', 'vwap']",True,25329.25,25324.0,25342.0
2026-02-10T08:27:00-05:00,3min,short,rejection_block,unclassified,range,25332.625,25337.5,25331.75,25337.5,25336.3576,3,"['bb', 'poc', 'vwap']",False,25331.25,25332.375,25340.5
2026-02-10T08:28:00-05:00,2min,short,rejection_block,unclassified,range,25332.625,25335.5,25333.5,25335.5,25335.8242,3,"['bb', 'poc', 'vwap']",False,25331.5,25330.875,25337.5
2026-02-10T08:29:00-05:00,1min,short,rejection_block,unclassified,range,25332.625,25337.25,25332.75,25337.25,25335.82,3,"['bb', 'poc', 'vwap']",False,25331.75,25330.875,25337.5
2026-02-10T08:32:00-05:00,1min,long,displacement,B,range,25329.15,25311.0,25311.0,25313.5,25329.5958,2,"['bb', 'poc']",True,25332.0,25316.75,25301.5
2026-02-10T08:33:00-05:00,3min,long,rejection_block,unclassified,range,25332.125,25301.5,25301.5,25329.75,25330.0125,2,"['bb', 'poc']",True,25339.25,25321.625,25301.5
2026-02-10T08:34:00-05:00,2min,long,displacement,B,range,25345.1,25326.25,25326.25,25332.75,25343.3566,2,"['bb', 'vwap']",True,25349.25,25338.125,25326.25
2026-02-10T08:35:00-05:00,5min,long,rejection_block,unclassified,range,25332.125,25301.5,25301.5,25329.75,25330.9125,2,"['bb', 'poc']",True,25348.5,,
2026-02-10T08:36:00-05:00,3min,short,rejection_block,unclassified,range,25341.6678,25355.5,25340.0,25355.5,25341.8714,2,"['bb', 'vwap']",True,25340.0,25328.5,25355.5
2026-02-10T08:37:00-05:00,1min,long,rejection_block,unclassified,range,25333.125,25329.25,25329.25,25336.75,25331.2458,2,"['bb', 'poc']",True,25336.75,25341.125,25329.25
2026-02-10T08:38:00-05:00,2min,long,rejection_block,unclassified,range,25333.875,25329.25,25329.25,25341.25,25331.4208,2,"['bb', 'poc']",True,25344.25,25342.375,25329.25
2026-02-10T08:39:00-05:00,3min,long,rejection_block,unclassified,range,25334.575,25329.25,25329.25,25341.25,25331.6542,2,"['bb', 'poc']",True,25347.25,25338.875,25328.75
2026-02-10T08:40:00-05:00,5min,long,rejection_block,unclassified,range,25335.0875,25329.25,25329.25,25338.0,25331.8042,2,"['bb', 'poc']",True,25338.0,,
2026-02-10T08:41:00-05:00,1min,long,displacement,B,range,25341.6713,25336.0,25336.0,25337.0,25340.7981,2,"['bb', 'vwap']",True,25347.0,25342.75,25335.0
2026-02-10T08:42:00-05:00,3min,long,rejection_block,unclassified,range,25338.425,25335.0,25335.0,25340.75,25333.825,2,"['bb', 'poc']",True,25340.75,,
2026-02-10T08:45:00-05:00,5min,long,rejection_block,unclassified,range,25338.775,25336.0,25336.0,25337.0,25334.2562,2,"['bb', 'poc']",True,25350.25,25342.375,25329.25
2026-02-10T08:47:00-05:00,1min,short,rejection_block,unclassified,range,25360.025,25362.75,25355.0,25362.75,25364.2084,2,"['bb', 'vwap']",False,25355.0,25355.5,25362.75
2026-02-10T08:50:00-05:00,5min,short,rejection_block,unclassified,range,25358.7125,25368.75,25353.5,25368.75,25363.607,2,"['bb', 'vwap']",True,25353.5,25352.375,25368.75
2026-02-10T08:55:00-05:00,5min,long,rejection_block,unclassified,range,25351.075,25349.5,25349.5,25353.25,25346.6237,2,"['bb', 'vwap']",False,25359.75,25348.625,25329.25
2026-02-10T09:05:00-05:00,5min,long,rejection_block,unclassified,range,25369.6297,25367.25,25367.25,25372.75,25367.7336,2,"['bb', 'vwap']",True,25378.0,,
2026-02-10T09:15:00-05:00,5min,long,rejection_block,unclassified,range,25376.1875,25373.25,25373.25,25383.0,25373.3044,2,"['bb', 'vwap']",False,25383.0,,
2026-02-10T09:33:00-05:00,3min,long,rejection_block,A,range,25353.225,25351.75,25351.75,25376.5,25351.3503,2,"['bb', 'vwap']",True,25379.25,25380.875,25351.75
2026-02-10T09:34:00-05:00,2min,short,rejection_block,A,range,25374.9781,25394.0,25371.75,25394.0,25378.2927,2,"['bb', 'vwap']",True,25351.25,25370.625,25395.25
2026-02-10T09:35:00-05:00,5min,long,rejection_block,A,range,25354.0125,25346.0,25346.0,25362.25,25351.9934,2,"['bb', 'vwap']",True,25362.25,25378.0,25346.0
2026-02-10T09:36:00-05:00,3min,long,rejection_block,A,range,25354.0125,25346.0,25346.0,25371.75,25352.1324,2,"['bb', 'vwap']",True,25371.75,25370.625,25346.0
2026-02-10T09:37:00-05:00,1min,short,displacement,B,range,25350.1006,25374.5,25372.75,25374.5,25353.7612,2,"['bb', 'vwap']",True,25335.0,25350.75,25377.75
2026-02-10T09:38:00-05:00,2min,short,displacement,B,range,25344.7844,25374.5,25372.75,25374.5,25349.4183,2,"['bb', 'vwap']",True,25305.5,25340.75,25377.75
2026-02-10T09:39:00-05:00,3min,short,displacement,B,range,25348.8303,25374.5,25372.75,25374.5,25351.4214,2,"['bb', 'vwap']",True,25305.75,25354.625,25410.0
2026-02-10T09:40:00-05:00,5min,short,rejection_block,unclassified,range,25362.125,25377.75,25362.75,25377.75,25367.45,2,"['bb', 'poc']",True,25327.25,,
2026-02-10T09:45:00-05:00,5min,short,rejection_block,unclassified,range,25332.125,25334.5,25327.0,25334.5,25336.0914,2,"['poc', 'vwap']",True,25309.25,,
2026-02-10T09:51:00-05:00,3min,long,displacement,B,range,25316.2875,25255.75,25255.75,25275.0,25311.6837,2,"['bb', 'vwap']",True,25318.75,25287.875,25255.75
2026-02-10T09:52:00-05:00,2min,long,displacement,B,range,25313.8375,25273.5,25273.5,25278.25,25310.3726,2,"['bb', 'vwap']",True,25322.5,25297.125,25269.75
2026-02-10T09:53:00-05:00,1min,long,rejection_block,unclassified,range,25311.4125,25306.75,25306.75,25322.75,25309.1391,2,"['bb', 'vwap']",True,25330.75,,
2026-02-10T09:54:00-05:00,3min,long,rejection_block,unclassified,range,25311.15,25302.25,25302.25,25318.0,25309.1374,2,"['bb', 'vwap']",True,25346.0,25311.625,25269.75
2026-02-10T09:55:00-05:00,5min,long,displacement,B,range,25347.975,25273.5,25273.5,25278.25,25343.8293,2,"['bb', 'vwap']",True,25366.75,25312.125,25255.75
2026-02-10T09:56:00-05:00,2min,long,displacement,B,range,25368.2734,25338.25,25338.25,25345.25,25363.5867,2,"['bb', 'vwap']",True,25388.0,,
2026-02-10T09:57:00-05:00,3min,long,rejection_block,unclassified,range,25340.851,25338.25,25338.25,25345.25,25335.3386,2,"['poc', 'vwap']",True,25390.5,25334.0,25269.75
2026-02-10T10:14:00-05:00,2min,short,displacement,B,range,25404.3537,25439.75,25435.75,25439.75,25405.7081,2,"['bb', 'vwap']",True,25366.25,25404.125,25446.0
2026-02-10T10:15:00-05:00,5min,long,rejection_block,unclassified,range,25358.125,25357.75,25357.75,25390.5,25355.2782,2,"['bb', 'vwap']",True,25390.5,,
2026-02-10T10:16:00-05:00,2min,long,rejection_block,unclassified,range,25357.925,25357.75,25357.75,25365.5,25355.4137,2,"['bb', 'vwap']",True,25367.75,25398.75,25357.75
2026-02-10T10:17:00-05:00,1min,long,rejection_block,unclassified,range,25369.5875,25367.25,25367.25,25368.25,25366.4,2,"['bb', 'poc']",False,25383.75,25377.625,25362.5
2026-02-10T10:18:00-05:00,3min,long,rejection_block,unclassified,range,25368.875,25362.5,25362.5,25378.25,25366.1625,2,"['bb', 'poc']",True,25378.25,25398.75,25357.75
2026-02-10T10:19:00-05:00,1min,long,displacement,B,range,25406.4,25370.75,25370.75,25377.75,25405.8364,2,"['bb', 'vwap']",True,25413.0,25391.0,25366.0
2026-02-10T10:20:00-05:00,2min,long,displacement,B,range,25407.1625,25370.75,25370.75,25377.75,25406.5299,2,"['bb', 'vwap']",True,25407.5,25401.0,25362.25
2026-02-10T10:22:00-05:00,2min,long,rejection_block,unclassified,range,25409.075,25397.25,25397.25,25407.75,25408.0739,2,"['bb', 'vwap']",True,25414.0,,
2026-02-10T10:25:00-05:00,5min,short,rejection_block,unclassified,range,25408.5275,25427.5,25407.75,25427.5,25409.1075,2,"['bb', 'vwap']",True,25375.5,25395.0,25427.5
2026-02-10T10:27:00-05:00,3min,long,rejection_block,unclassified,range,25394.2277,25369.75,25369.75,25407.25,25391.3014,2,"['poc', 'vwap']",True,25407.25,25388.125,25362.5
2026-02-10T10:28:00-05:00,2min,long,displacement,B,range,25409.2477,25380.0,25380.0,25383.75,25407.6989,2,"['bb', 'vwap']",True,25412.75,25391.75,25369.75
2026-02-10T10:30:00-05:00,5min,short,rejection_block,unclassified,range,25402.8375,25416.75,25401.5,25416.75,25406.3295,2,"['bb', 'vwap']",True,25401.5,25389.625,25416.75
2026-02-10T10:31:00-05:00,1min,long,rejection_block,unclassified,range,25395.699,25386.0,25386.0,25400.5,25392.8163,3,"['bb', 'poc', 'vwap']",True,25421.75,25404.375,25386.0
2026-02-10T10:32:00-05:00,2min,long,rejection_block,unclassified,range,25396.6903,25386.0,25386.0,25400.5,25392.5327,2,"['poc', 'vwap']",True,25428.0,25412.375,25386.0
2026-02-10T10:33:00-05:00,3min,long,rejection_block,unclassified,range,25397.037,25386.0,25386.0,25400.5,25392.706,2,"['poc', 'vwap']",True,25431.5,25412.375,25386.0
2026-02-10T10:35:00-05:00,5min,long,rejection_block,unclassified,range,25397.8518,25386.0,25386.0,25400.5,25393.1134,2,"['poc', 'vwap']",True,25406.5,25406.125,25373.5
2026-02-10T10:36:00-05:00,3min,short,displacement,B,range,25404.0625,25436.25,25432.0,25436.25,25408.1114,2,"['bb', 'vwap']",True,25400.75,25412.375,25438.75
2026-02-10T10:37:00-05:00,1min,long,rejection_block,unclassified,range,25398.3473,25391.25,25391.25,25401.5,25395.9862,2,"['poc', 'vwap']",True,25409.75,25402.0,25391.25
2026-02-10T10:38:00-05:00,2min,short,rejection_block,unclassified,range,25393.625,25410.25,25401.5,25410.25,25398.5211,3,"['bb', 'poc', 'vwap']",True,25386.5,25410.75,25438.75
2026-02-10T10:39:00-05:00,3min,short,rejection_block,unclassified,range,25407.8125,25410.25,25401.5,25410.25,25410.922,2,"['bb', 'vwap']",True,25401.0,25410.75,25438.75
2026-02-10T10:40:00-05:00,5min,short,rejection_block,unclassified,range,25407.0,25412.75,25407.0,25412.75,25410.5373,2,"['bb', 'vwap']",True,25391.25,25410.75,25438.75
2026-02-10T10:42:00-05:00,3min,short,rejection_block,unclassified,range,25405.575,25406.25,25401.75,25406.25,25409.9167,2,"['bb', 'vwap']",True,25396.5,25412.375,25438.75
2026-02-10T10:44:00-05:00,2min,long,rejection_block,unclassified,range,25399.2062,25393.5,25393.5,25396.75,25396.4156,2,"['poc', 'vwap']",True,25408.25,25396.5,25382.75
2026-02-10T10:45:00-05:00,5min,long,displacement,B,range,25399.4698,25390.75,25390.75,25391.5,25395.0108,3,"['bb', 'poc', 'vwap']",True,25412.75,25399.375,25382.75
2026-02-10T10:48:00-05:00,3min,long,rejection_block,unclassified,range,25403.575,25403.25,25403.25,25412.75,25399.1258,3,"['bb', 'poc', 'vwap']",True,25416.5,25410.25,25390.75
2026-02-10T10:49:00-05:00,1min,short,rejection_block,unclassified,range,25408.15,25426.25,25415.5,25426.25,25411.9897,2,"['bb', 'vwap']",True,25399.25,25411.875,25426.25
2026-02-10T10:50:00-05:00,5min,short,rejection_block,unclassified,range,25407.9125,25429.75,25412.75,25429.75,25411.9171,2,"['bb', 'vwap']",True,25396.75,25406.75,25429.75
2026-02-10T10:51:00-05:00,3min,short,rejection_block,unclassified,range,25406.5125,25426.25,25415.5,25426.25,25411.2306,2,"['bb', 'vwap']",True,25393.75,25406.75,25429.75
2026-02-10T10:52:00-05:00,2min,short,rejection_block,unclassified,range,25393.625,25404.5,25394.75,25404.5,25399.0588,3,"['bb', 'poc', 'vwap']",True,25381.5,25405.5,25429.75
2026-02-10T10:53:00-05:00,1min,long,rejection_block,unclassified,range,25380.0,25371.0,25371.0,25382.0,25375.2608,2,"['bb', 'vwap']",True,25395.0,25387.75,25371.0
2026-02-10T10:54:00-05:00,3min,long,rejection_block,unclassified,range,25380.0,25371.0,25371.0,25389.75,25375.3057,2,"['bb', 'vwap']",True,25389.75,25398.625,25371.0
2026-02-10T10:55:00-05:00,5min,long,rejection_block,unclassified,range,25380.3,25371.0,25371.0,25389.0,25375.4893,2,"['bb', 'vwap']",True,25389.0,25400.375,25371.0
2026-02-10T10:56:00-05:00,2min,short,rejection_block,unclassified,range,25393.625,25393.75,25391.0,25393.75,25398.4488,3,"['bb', 'poc', 'vwap']",False,25375.0,25383.375,25395.75
2026-02-10T10:57:00-05:00,3min,short,displacement,B,range,25370.5631,25393.75,25391.0,25393.75,25375.4316,2,"['bb', 'vwap']",True,25353.25,25388.875,25429.75
2026-02-10T10:59:00-05:00,1min,long,rejection_block,unclassified,range,25380.3,25378.0,25378.0,25379.25,25375.5078,2,"['bb', 'vwap']",False,25391.5,25372.125,25348.0
2026-02-10T11:00:00-05:00,5min,short,rejection_block,unclassified,range,25393.625,25396.25,25389.25,25396.25,25397.9734,3,"['bb', 'poc', 'vwap']",True,25375.0,25382.0,25416.0
2026-02-11T08:07:00-05:00,1min,short,rejection_block,unclassified,range,25251.0625,25254.5,25253.75,25254.5,25253.949,2,"['bb', 'vwap']",False,25247.0,25249.625,25256.0
2026-02-11T08:33:00-05:00,3min,long,displacement,B,range,25263.2625,25238.75,25238.75,25251.25,25261.3964,2,"['bb', 'vwap']",True,25338.0,25290.5,25238.0
2026-02-11T08:35:00-05:00,5min,long,displacement,B,range,25274.025,25238.75,25238.75,25251.25,25273.95,2,"['bb', 'poc']",True,25362.75,25302.875,25238.0
2026-02-11T09:31:00-05:00,1min,long,rejection_block,A,with_trend,25398.0875,25397.25,25397.25,25418.5,25396.6057,2,"['bb', 'vwap']",True,25459.25,25430.875,25397.25
2026-02-11T09:32:00-05:00,2min,long,rejection_block,A,with_trend,25401.903,25397.25,25397.25,25418.5,25399.9952,2,"['bb', 'vwap']",True,25449.0,25431.25,25397.25
2026-02-11T09:33:00-05:00,3min,long,rejection_block,A,with_trend,25405.433,25397.25,25397.25,25418.5,25404.0103,2,"['bb', 'vwap']",True,25428.0,25431.25,25397.25
2026-02-11T09:34:00-05:00,2min,long,rejection_block,A,with_trend,25407.8337,25395.25,25395.25,25420.0,25405.2106,2,"['bb', 'vwap']",True,25420.0,25426.25,25395.25
2026-02-11T09:35:00-05:00,5min,short,rejection_block,A,counter_trend,25421.4875,25465.25,25418.5,25465.25,25425.5294,2,"['bb', 'vwap']",True,25385.25,25415.625,25465.25
2026-02-11T09:36:00-05:00,2min,short,rejection_block,A,counter_trend,25422.9515,25426.75,25421.25,25426.75,25423.082,2,"['bb', 'vwap']",True,25386.75,25413.5,25465.25
2026-02-11T09:37:00-05:00,1min,short,rejection_block,A,counter_trend,25404.8125,25416.5,25389.0,25416.5,25407.725,2,"['bb', 'vwap']",True,25360.75,25386.75,25416.5
2026-02-11T09:38:00-05:00,2min,short,rejection_block,A,counter_trend,25404.8125,25416.5,25389.0,25416.5,25409.5667,2,"['bb', 'vwap']",True,25387.25,25405.25,25465.25
2026-02-11T09:39:00-05:00,3min,short,rejection_block,A,counter_trend,25405.075,25416.5,25389.0,25416.5,25409.5344,2,"['bb', 'vwap']",True,25352.0,25405.0,25465.25
2026-02-11T09:40:00-05:00,5min,short,rejection_block,A,counter_trend,25405.075,25416.5,25386.5,25416.5,25407.816,2,"['bb', 'vwap']",True,25351.25,25390.0,25440.75
2026-02-11T09:45:00-05:00,5min,long,displacement,B,with_trend,25365.266,25344.25,25344.25,25352.5,25362.633,2,"['bb', 'vwap']",True,25390.5,25377.875,25339.25
2026-02-11T09:46:00-05:00,2min,long,displacement,B,with_trend,25413.0848,25376.0,25376.0,25384.75,25411.0574,2,"['bb', 'vwap']",True,25425.75,25382.75,25339.25
2026-02-11T09:47:00-05:00,1min,short,displacement,B,counter_trend,25397.0875,25436.75,25425.75,25436.75,25397.5653,2,"['bb', 'vwap']",True,25372.5,25401.125,25436.75
2026-02-11T09:48:00-05:00,3min,long,rejection_block,B2,with_trend,25367.2511,25365.5,25365.5,25386.25,25363.6256,2,"['bb', 'vwap']",True,25386.25,25390.75,25344.75
2026-02-11T09:49:00-05:00,1min,long,displacement,B,with_trend,25393.5875,25380.75,25380.75,25385.0,25389.6063,2,"['bb', 'poc']",True,25409.75,25401.125,25365.5
2026-02-11T09:50:00-05:00,5min,long,rejection_block,B2,with_trend,25368.3353,25365.5,25365.5,25391.25,25368.1489,2,"['bb', 'vwap']",True,25401.25,25388.0,25339.25
2026-02-11T09:51:00-05:00,3min,short,rejection_block,A,counter_trend,25385.625,25415.0,25385.0,25415.0,25386.8812,2,"['bb', 'poc']",True,25367.75,25386.0,25415.0
2026-02-11T09:52:00-05:00,2min,long,rejection_block,B2,with_trend,25367.9625,25360.0,25360.0,25385.75,25367.9427,2,"['bb', 'vwap']",True,25385.75,25398.375,25360.0
2026-02-11T09:53:00-05:00,1min,long,rejection_block,B2,with_trend,25367.9625,25360.75,25360.75,25377.25,25367.8104,2,"['bb', 'vwap']",True,25377.25,25387.5,25360.0
2026-02-11T09:54:00-05:00,3min,short,rejection_block,A,counter_trend,25380.325,25397.5,25377.75,25397.5,25382.975,2,"['bb', 'poc']",True,25377.75,25375.625,25399.0
2026-02-11T09:55:00-05:00,5min,long,rejection_block,B2,with_trend,25374.3625,25352.25,25352.25,25376.5,25370.6066,2,"['bb', 'vwap']",True,25376.5,25377.875,25339.25
2026-02-11T09:56:00-05:00,2min,short,rejection_block,A,counter_trend,25378.75,25396.5,25377.5,25396.5,25382.1875,2,"['bb', 'poc']",True,25364.0,25388.375,25413.5
2026-02-11T09:57:00-05:00,3min,short,rejection_block,A,counter_trend,25378.2375,25396.5,25377.5,25396.5,25381.9313,2,"['bb', 'poc']",True,25350.5,25366.875,25397.5
2026-02-11T10:00:00-05:00,5min,short,rejection_block,A,counter_trend,25385.625,25396.5,25377.0,25396.5,25387.8405,3,"['bb', 'poc', 'vwap']",True,25305.25,25363.375,25436.75
2026-02-11T10:40:00-05:00,5min,short,rejection_block,A,counter_trend,25168.6375,25173.25,25167.25,25173.25,25168.9006,2,"['bb', 'vwap']",True,25167.25,25121.0,25173.25
2026-02-11T10:41:00-05:00,1min,long,rejection_block,B2,with_trend,25168.6667,25167.75,25167.75,25168.75,25168.6521,2,"['bb', 'vwap']",True,25183.75,25148.375,25110.5
2026-02-11T10:42:00-05:00,2min,long,rejection_block,B2,with_trend,25168.2325,25167.75,25167.75,25168.75,25164.7725,2,"['bb', 'vwap']",True,25177.5,25151.625,25110.5
2026-02-11T10:43:00-05:00,1min,long,rejection_block,B2,with_trend,25167.7589,25159.0,25159.0,25177.25,25164.5357,2,"['bb', 'vwap']",True,25177.25,25175.875,25159.0
2026-02-11T10:50:00-05:00,5min,long,rejection_block,B2,with_trend,25140.125,25135.0,25135.0,25144.25,25137.2615,2,"['bb', 'vwap']",True,25144.25,,
2026-02-11T10:51:00-05:00,3min,long,rejection_block,B2,with_trend,25140.125,25133.25,25133.25,25149.25,25136.883,2,"['bb', 'vwap']",True,25149.25,25169.875,25133.25
2026-02-11T10:52:00-05:00,2min,long,displacement,B,with_trend,25162.3723,25133.25,25133.25,25144.0,25160.5736,2,"['bb', 'vwap']",True,25186.5,25164.125,25133.25
2026-02-11T10:54:00-05:00,3min,long,displacement,B,with_trend,25169.825,25146.5,25146.5,25151.25,25166.0759,2,"['bb', 'vwap']",True,25241.25,25192.5,25133.25
2026-02-11T10:55:00-05:00,5min,long,rejection_block,B2,with_trend,25143.325,25133.25,25133.25,25144.0,25138.8615,2,"['bb', 'vwap']",True,25260.5,25197.75,25133.25
2026-02-11T10:58:00-05:00,2min,short,rejection_block,A,counter_trend,25266.875,25271.5,25259.75,25271.5,25268.9679,2,"['bb', 'vwap']",True,25243.5,25254.25,25271.5
2026-02-11T11:00:00-05:00,3min,short,rejection_block,unclassified,range,25252.9256,25271.5,25255.75,25271.5,25255.6753,2,"['bb', 'vwap']",True,25244.0,25253.25,25271.5
2026-02-12T07:46:00-05:00,2min,long,rejection_block,unclassified,range,25361.425,25361.0,25361.0,25364.5,25358.3605,3,"['bb', 'poc', 'vwap']",False,25364.5,25371.75,25361.0
2026-02-12T07:47:00-05:00,1min,long,rejection_block,unclassified,range,25361.425,25359.5,25359.5,25362.25,25358.3792,3,"['bb', 'poc', 'vwap']",False,25364.0,25366.125,25359.5
